contract_id,condition,question_id,question_target,ground_truth,expect_clash,clash_type,validation_passed,total_attempts,hard_reject,hard_reject_reason,accepted_at_attempt,error,rouge_l,bertscore_precision,bertscore_recall,bertscore_f1,latency_rag,latency_extraction,latency_validation,latency_total
006,ovrag,Q2,Party classification,CLEAN,False,,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. LA-2025-006 (Loan) rdf:type OpenEndCredit (Class)
2. LA-2025-006 (Loan) rdf:type UnsecuredLoan (Class)
3. Robert Chen (Entity) rdf:type NaturalPerson (Class)
4. Green Investment Bank (Entity) rdf:type FinancialInstitution (Class)
5. LA-2025-005 (Loan) rdf:type ClosedEndCredit (Class)
6. LA-2025-005 (Loan) rdf:type SecuredLoan (Class)
7. ACME Industries LLC (Entity) rdf:type Corporation (Class)
8. U.S. Department of Education (Entity) rdf:type Organization (Class)
9. LA-2025-005 (Loan) hasCollateral manufacturing plant at 741 Spruce Avenue, San Francisco, CA 94101 (Asset)
10. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
11. TheLoan (Loan) rdf:type OpenEndCredit (Class)
12. TheLoan (Loan) rdf:type ConsumerLoan (Class)
13. TheLoan (Loan) hasLender Green Investment Bank (Lender)
14. TheLoan (Loan) hasBorrower Robert Chen (Borrower)
15. TheLoan (Loan) hasLoanAmount USD 10,000.00 (Amount)
16. TheLoan (Loan) hasInterestRate 23.0% (Rate)
17. TheLoan (Loan) rdf:type SecuredLoan (Class)
18. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
19. TheLoan (Loan) rdf:type CommercialLoan (Class)
20. TheLoan (Loan) rdf:type GreenLoan (Class)
21. TheLoan (Loan) hasLender U.S. Department of Education (Lender)
22. TheLoan (Loan) hasBorrower ACME Industries LLC (Borrower)
23. TheLoan (Loan) hasLoanAmount USD 4,647,000.00 (Amount)
24. TheLoan (Loan) hasInterestRate 3.6% (Rate)
25. TheLoan (Loan) hasMaturityDate November 15, 2037 (Date)
26. TheLoan (Loan) hasCollateral Manufacturing plant at 741 Spruce Avenue, San Francisco, CA 94101 (Collateral)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 12:42:28 AM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 12:42:28 AM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 12:42:28 AM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 12:42:28 AM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 12:42:29 AM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 12:42:29 AM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 12:42:29 AM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.1961,0.8186,0.9157,0.8644,9.673944234848022,15.46685528755188,2.590928077697754,27.73247480392456
006,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,True,1,False,,0,,0.5556,0.9594,0.9663,0.9628,1.1266529560089111,3.275667190551758,0.8513889312744141,5.253812074661255
006,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,True,1,False,,0,,0.5,0.9188,0.9421,0.9303,1.2455816268920898,3.478470802307129,0.8227012157440186,5.546832799911499
006,ovrag,Q5,Comprehensive extraction,CLEAN,False,,True,1,False,,0,,0.5349,0.8714,0.9207,0.8954,1.8858649730682373,3.8896400928497314,0.8312439918518066,6.606848955154419
006,plain,Q1,Loan type classification,CLEAN,False,,,1,False,,,,0.12,0.8335,0.8452,0.8393,1.7610411643981934,0.0,0.0,1.7610492706298828
006,plain,Q2,Party classification,CLEAN,False,,,1,False,,,,0.6,0.9463,0.9409,0.9436,1.2165398597717285,0.0,0.0,1.2165477275848389
006,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,,1,False,,,,0.5882,0.9655,0.9662,0.9659,1.3460657596588135,0.0,0.0,1.3460721969604492
006,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,,1,False,,,,0.5116,0.9242,0.9446,0.9343,1.3080167770385742,0.0,0.0,1.3080260753631592
006,plain,Q5,Comprehensive extraction,CLEAN,False,,,1,False,,,,0.5393,0.8691,0.9199,0.8938,1.4654631614685059,0.0,0.0,1.4654710292816162
007,ovrag,Q1,Loan type classification,CLEAN,False,,True,1,False,,0,,0.1961,0.8351,0.8957,0.8643,1.2618179321289062,6.556767225265503,0.9464612007141113,8.765346050262451
007,ovrag,Q2,Party classification,CLEAN,False,,True,1,False,,0,,0.3077,0.9037,0.9005,0.9021,35.2877357006073,3.7867074012756348,0.8999700546264648,39.97463083267212
007,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,True,1,False,,0,,0.7059,0.9672,0.9677,0.9675,1.0185961723327637,3.179769992828369,0.8506100177764893,5.049108982086182
007,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,True,1,False,,0,,0.2791,0.8955,0.9089,0.9021,0.9869110584259033,2.6953482627868652,0.8447480201721191,4.52712607383728
007,ovrag,Q5,Comprehensive extraction,CLEAN,False,,True,1,False,,0,,0.381,0.85,0.9055,0.8769,1.8955121040344238,125.09081220626831,1.3419101238250732,128.3283131122589
007,plain,Q1,Loan type classification,CLEAN,False,,,1,False,,,,0.5882,0.9165,0.9114,0.914,1.2411458492279053,0.0,0.0,1.241152048110962
007,plain,Q2,Party classification,CLEAN,False,,,1,False,,,,0.3333,0.9127,0.9057,0.9092,1.6360909938812256,0.0,0.0,1.6360969543457031
007,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,,1,False,,,,0.7059,0.9672,0.9677,0.9675,1.8092429637908936,0.0,0.0,1.8092541694641113
007,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,,1,False,,,,0.2727,0.8919,0.9096,0.9007,2.0418241024017334,0.0,0.0,2.041832208633423
007,plain,Q5,Comprehensive extraction,CLEAN,False,,,1,False,,,,0.427,0.8409,0.9095,0.8739,1.3930659294128418,0.0,0.0,1.3930768966674805
008,ovrag,Q1,Loan type classification,CLEAN,False,,True,1,False,,0,,0.5,0.9138,0.9177,0.9157,1.3090338706970215,18.875814199447632,0.9587349891662598,21.14375376701355
008,ovrag,Q2,Party classification,CLEAN,False,,True,1,False,,0,,0.3889,0.9206,0.9105,0.9155,1.456885814666748,4.50235915184021,0.8329899311065674,6.792332649230957
008,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,True,2,False,,1,,0.1613,0.8597,0.9297,0.8933,3.626856803894043,4.27278995513916,1.776940107345581,9.676777839660645
008,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,True,1,False,,0,,0.2727,0.8918,0.911,0.9013,1.8585309982299805,4.6974732875823975,0.9164459705352783,7.472612142562866
008,ovrag,Q5,Comprehensive extraction,CLEAN,False,,True,1,False,,0,,0.3095,0.841,0.8946,0.867,1.5040068626403809,4.1724162101745605,0.7622559070587158,6.438817024230957
008,plain,Q1,Loan type classification,CLEAN,False,,,1,False,,,,0.5,0.9138,0.9177,0.9157,0.7593047618865967,0.0,0.0,0.7593100070953369
008,plain,Q2,Party classification,CLEAN,False,,,1,False,,,,0.359,0.9149,0.9089,0.9119,0.9907829761505127,0.0,0.0,0.9907939434051514
008,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,,1,False,,,,0.3077,0.9698,0.9351,0.9521,0.9196181297302246,0.0,0.0,0.9196269512176514
008,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,,1,False,,,,0.2727,0.8918,0.911,0.9013,1.053555965423584,0.0,0.0,1.0535731315612793
008,plain,Q5,Comprehensive extraction,CLEAN,False,,,1,False,,,,0.3902,0.8485,0.9109,0.8786,1.5070281028747559,0.0,0.0,1.5070369243621826
009,ovrag,Q1,Loan type classification,CLEAN,False,,True,1,False,,0,,0.2703,0.8623,0.9262,0.8931,1.468991994857788,5.324177980422974,0.9122409820556641,7.705538034439087
009,ovrag,Q2,Party classification,CLEAN,False,,True,1,False,,0,,0.3784,0.9236,0.9112,0.9173,1.1142261028289795,3.379124879837036,0.8275368213653564,5.320988178253174
009,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,True,2,False,,1,,0.1538,0.8578,0.8243,0.8407,2.2603230476379395,8.35502004623413,1.4378530979156494,12.053453207015991
009,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,True,1,False,,0,,0.2791,0.8965,0.907,0.9017,1.0065312385559082,3.9900524616241455,0.8360199928283691,5.832726001739502
009,ovrag,Q5,Comprehensive extraction,CLEAN,False,,True,1,False,,0,,0.381,0.8247,0.9019,0.8616,1.4824256896972656,6.137740135192871,0.8299961090087891,8.450271129608154
009,plain,Q1,Loan type classification,CLEAN,False,,,1,False,,,,0.2128,0.8465,0.9178,0.8807,1.466599941253662,0.0,0.0,1.4666056632995605
009,plain,Q2,Party classification,CLEAN,False,,,1,False,,,,0.3784,0.9236,0.9112,0.9173,1.5204427242279053,0.0,0.0,1.5204627513885498
009,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,,1,False,,,,0.24,0.9173,0.8298,0.8713,1.0915021896362305,0.0,0.0,1.0915167331695557
009,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,,1,False,,,,0.2791,0.8965,0.907,0.9017,1.8049039840698242,0.0,0.0,1.8049180507659912
009,plain,Q5,Comprehensive extraction,CLEAN,False,,,1,False,,,,0.381,0.8494,0.9042,0.8759,2.4374849796295166,0.0,0.0,2.4374887943267822
010,ovrag,Q1,Loan type classification,CLEAN,False,,True,1,False,,0,,0.5,0.9115,0.929,0.9202,1.0489180088043213,3.7897889614105225,0.9696149826049805,5.80846095085144
010,ovrag,Q2,Party classification,CLEAN,False,,True,1,False,,0,,0.3684,0.917,0.9101,0.9135,1.0094389915466309,3.6858537197113037,0.7696859836578369,5.4650609493255615
010,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,True,1,False,,0,,0.85,0.974,0.9798,0.9769,1.0554871559143066,5.936481237411499,0.8385889530181885,7.830667018890381
010,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,True,1,False,,0,,0.2791,0.8948,0.908,0.9014,1.5255842208862305,3.8896536827087402,0.8225338459014893,6.237959146499634
010,ovrag,Q5,Comprehensive extraction,CLEAN,False,,True,1,False,,0,,0.4615,0.8473,0.93,0.8867,1.7689239978790283,6.061673641204834,0.7206637859344482,8.551378965377808
010,plain,Q1,Loan type classification,CLEAN,False,,,1,False,,,,0.1778,0.8412,0.9115,0.8749,1.3006088733673096,0.0,0.0,1.300614356994629
010,plain,Q2,Party classification,CLEAN,False,,,1,False,,,,0.3684,0.917,0.9101,0.9135,0.9634139537811279,0.0,0.0,0.9634199142456055
010,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,,1,False,,,,0.8,0.973,0.9783,0.9756,1.0457489490509033,0.0,0.0,1.045760154724121
010,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,,1,False,,,,0.2545,0.862,0.9073,0.8841,1.2574408054351807,0.0,0.0,1.2574551105499268
010,plain,Q5,Comprehensive extraction,CLEAN,False,,,1,False,,,,0.4894,0.8555,0.9413,0.8964,1.6018061637878418,0.0,0.0,1.6018149852752686
011,ovrag,Q1,Loan type classification,CLEAN,False,,True,1,False,,0,,0.5,0.9009,0.9047,0.9028,0.7731709480285645,3.8938040733337402,0.9423749446868896,5.609463930130005
011,ovrag,Q2,Party classification,CLEAN,False,,True,1,False,,0,,0.359,0.9161,0.9066,0.9114,1.183516263961792,3.889364719390869,0.8400261402130127,5.913054943084717
011,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,True,1,False,,0,,0.2,0.8224,0.9159,0.8667,1.011568307876587,10.236809968948364,0.762923002243042,12.011401891708374
011,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,True,1,False,,0,,0.2727,0.891,0.9106,0.9007,1.0845158100128174,2.8290274143218994,1.0775458812713623,4.991172790527344
011,ovrag,Q5,Comprehensive extraction,CLEAN,False,,True,1,False,,0,,0.3261,0.8104,0.8994,0.8526,1.6548473834991455,6.770169019699097,0.9212570190429688,9.346429347991943
011,plain,Q1,Loan type classification,CLEAN,False,,,1,False,,,,0.1818,0.8188,0.8964,0.8558,1.1653738021850586,0.0,0.0,1.1653788089752197
011,plain,Q2,Party classification,CLEAN,False,,,1,False,,,,0.3889,0.9216,0.9037,0.9126,0.8799638748168945,0.0,0.0,0.8799681663513184
011,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,,1,False,,,,0.2,0.8248,0.9192,0.8695,0.9585950374603271,0.0,0.0,0.9585981369018555
011,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,,1,False,,,,0.2791,0.8948,0.9097,0.9022,1.1617517471313477,0.0,0.0,1.1617591381072998
011,plain,Q5,Comprehensive extraction,CLEAN,False,,,1,False,,,,0.3261,0.8326,0.9002,0.8651,1.8054699897766113,0.0,0.0,1.8054749965667725
012,ovrag,Q1,Loan type classification,CLEAN,False,,True,1,False,,0,,0.2,0.8383,0.8638,0.8509,1.4216928482055664,5.729674577713013,1.0028190612792969,8.154306888580322
012,ovrag,Q2,Party classification,CLEAN,False,,True,1,False,,0,,0.3889,0.926,0.9161,0.921,1.027529001235962,3.4807112216949463,0.8059871196746826,5.314333915710449
012,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,True,1,False,,0,,0.2,0.8248,0.9192,0.8695,1.1773450374603271,4.404788970947266,0.7938010692596436,6.376055955886841
012,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,True,1,False,,0,,0.2609,0.8804,0.91,0.8949,1.3897268772125244,4.295824766159058,0.8414063453674316,6.5270678997039795
012,ovrag,Q5,Comprehensive extraction,CLEAN,False,,True,1,False,,0,,0.3297,0.8238,0.8949,0.8579,1.612185001373291,6.686506986618042,0.777026891708374,9.075783252716064
012,plain,Q1,Loan type classification,CLEAN,False,,,1,False,,,,0.1702,0.8439,0.8756,0.8595,1.5707390308380127,0.0,0.0,1.5707461833953857
012,plain,Q2,Party classification,CLEAN,False,,,1,False,,,,0.359,0.9166,0.9138,0.9152,0.9415879249572754,0.0,0.0,0.9415950775146484
012,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,,1,False,,,,0.2,0.8248,0.9192,0.8695,1.2064688205718994,0.0,0.0,1.2064769268035889
012,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,,1,False,,,,0.2727,0.8916,0.9112,0.9013,1.389296293258667,0.0,0.0,1.389305830001831
012,plain,Q5,Comprehensive extraction,CLEAN,False,,,1,False,,,,0.3226,0.8293,0.8911,0.8591,1.660423755645752,0.0,0.0,1.6604318618774414
013,ovrag,Q1,Loan type classification,CLEAN,False,,True,1,False,,0,,0.1509,0.8472,0.8654,0.8562,1.2817509174346924,5.940867900848389,0.9090392589569092,8.131784200668335
013,ovrag,Q2,Party classification,CLEAN,False,,True,1,False,,0,,0.3158,0.912,0.8922,0.902,0.9413819313049316,4.716947793960571,0.8127238750457764,6.471182823181152
013,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,True,1,False,,0,,0.3636,0.8336,0.9203,0.8748,1.090353012084961,4.989681959152222,0.8162648677825928,6.89640998840332
013,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,True,1,False,,0,,0.2727,0.892,0.9107,0.9013,1.1483640670776367,8.902400732040405,0.8335940837860107,10.88450288772583
013,ovrag,Q5,Comprehensive extraction,CLEAN,False,,True,1,False,,0,,0.3368,0.8301,0.8957,0.8616,1.531506061553955,6.047818899154663,0.7911319732666016,8.370587825775146
013,plain,Q1,Loan type classification,CLEAN,False,,,1,False,,,,0.1702,0.8418,0.8666,0.854,1.5971171855926514,0.0,0.0,1.5971248149871826
013,plain,Q2,Party classification,CLEAN,False,,,1,False,,,,0.3243,0.9176,0.8957,0.9065,0.9412457942962646,0.0,0.0,0.9412550926208496
013,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,,1,False,,,,0.3636,0.8336,0.9203,0.8748,1.207679033279419,0.0,0.0,1.207685947418213
013,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,,1,False,,,,0.2791,0.8957,0.9097,0.9026,1.4144110679626465,0.0,0.0,1.414414882659912
013,plain,Q5,Comprehensive extraction,CLEAN,False,,,1,False,,,,0.3404,0.8307,0.8967,0.8624,1.3313281536102295,0.0,0.0,1.331333875656128
014,ovrag,Q1,Loan type classification,CLEAN,False,,True,1,False,,0,,0.125,0.8383,0.8454,0.8418,1.5558080673217773,7.1518285274505615,0.9985971450805664,9.706388235092163
014,ovrag,Q2,Party classification,CLEAN,False,,True,1,False,,0,,0.4444,0.9318,0.9191,0.9254,1.1522789001464844,4.7081499099731445,0.841763973236084,6.702343940734863
014,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,True,1,False,,0,,0.2,0.8248,0.9192,0.8695,1.4101660251617432,5.279367923736572,0.7737610340118408,7.463520050048828
014,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,True,1,False,,0,,0.4889,0.908,0.9414,0.9244,0.9980862140655518,8.402035236358643,0.8479740619659424,10.248265981674194
014,ovrag,Q5,Comprehensive extraction,CLEAN,False,,True,1,False,,0,,0.2947,0.8366,0.8913,0.8631,2.555473804473877,16.108980894088745,0.7907321453094482,19.45535898208618
014,plain,Q1,Loan type classification,CLEAN,False,,,1,False,,,,0.1154,0.8364,0.8451,0.8407,1.6495258808135986,0.0,0.0,1.6495280265808105
014,plain,Q2,Party classification,CLEAN,False,,,1,False,,,,0.4103,0.9214,0.9166,0.919,2.0234789848327637,0.0,0.0,2.023487091064453
014,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,,1,False,,,,0.2,0.8248,0.9192,0.8695,1.1986889839172363,0.0,0.0,1.198699712753296
014,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,,1,False,,,,0.5,0.919,0.9421,0.9304,1.1015801429748535,0.0,0.0,1.1015880107879639
014,plain,Q5,Comprehensive extraction,CLEAN,False,,,1,False,,,,0.2979,0.8369,0.892,0.8636,1.322782039642334,0.0,0.0,1.3227887153625488
015,ovrag,Q1,Loan type classification,CLEAN,False,,True,1,False,,0,,0.5882,0.9165,0.9114,0.914,0.8915450572967529,4.163496971130371,0.9052460193634033,5.960445165634155
015,ovrag,Q2,Party classification,CLEAN,False,,True,1,False,,0,,0.3243,0.9162,0.8977,0.9069,1.0494778156280518,4.0254247188568115,0.8516151905059814,5.926642894744873
015,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,True,1,False,,0,,0.3529,0.8409,0.9308,0.8836,2.539232015609741,4.168362855911255,0.8291001319885254,7.536781072616577
015,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,True,1,False,,0,,0.2791,0.8954,0.9089,0.9021,0.9240818023681641,2.8770296573638916,0.8689332008361816,4.670234203338623
015,ovrag,Q5,Comprehensive extraction,CLEAN,False,,True,1,False,,0,,0.3656,0.8377,0.9071,0.871,1.501471996307373,4.845801830291748,0.7871198654174805,7.1345131397247314
015,plain,Q1,Loan type classification,CLEAN,False,,,1,False,,,,0.2174,0.843,0.8949,0.8682,1.3610823154449463,0.0,0.0,1.3610889911651611
015,plain,Q2,Party classification,CLEAN,False,,,1,False,,,,0.3243,0.9162,0.8977,0.9069,0.978172779083252,0.0,0.0,0.9781787395477295
015,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,,1,False,,,,0.3529,0.8409,0.9308,0.8836,1.6248040199279785,0.0,0.0,1.6248090267181396
015,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,,1,False,,,,0.2609,0.8811,0.9097,0.8952,1.153148889541626,0.0,0.0,1.153153896331787
015,plain,Q5,Comprehensive extraction,CLEAN,False,,,1,False,,,,0.3158,0.8261,0.8892,0.8565,1.4130609035491943,0.0,0.0,1.4130702018737793
016,ovrag,Q1,Loan type classification,CLEAN,False,,True,1,False,,0,,0.5,0.9138,0.9177,0.9157,1.2293360233306885,3.3808040618896484,1.031142234802246,5.641489028930664
016,ovrag,Q2,Party classification,CLEAN,False,,True,1,False,,0,,0.3684,0.9175,0.9155,0.9165,1.0544037818908691,3.6875,0.8662052154541016,5.608196020126343
016,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,True,1,False,,0,,0.2,0.8248,0.9192,0.8695,0.9964559078216553,3.5817267894744873,0.8467917442321777,5.425083875656128
016,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,True,1,False,,0,,0.2667,0.883,0.9076,0.8952,1.644888162612915,4.664507150650024,0.8779540061950684,7.1874799728393555
016,ovrag,Q5,Comprehensive extraction,CLEAN,False,,True,1,False,,0,,0.3596,0.8326,0.9148,0.8717,1.4204862117767334,7.660006999969482,0.809899091720581,9.890601873397827
016,plain,Q1,Loan type classification,CLEAN,False,,,1,False,,,,0.1633,0.845,0.896,0.8698,1.1657500267028809,0.0,0.0,1.1657559871673584
016,plain,Q2,Party classification,CLEAN,False,,,1,False,,,,0.4,0.9263,0.9188,0.9226,0.864835262298584,0.0,0.0,0.8648431301116943
016,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,,1,False,,,,0.2667,0.8268,0.9231,0.8723,0.9558868408203125,0.0,0.0,0.9558961391448975
016,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,,1,False,,,,0.2727,0.8915,0.9088,0.9001,0.9819397926330566,0.0,0.0,0.9819438457489014
016,plain,Q5,Comprehensive extraction,CLEAN,False,,,1,False,,,,0.4086,0.848,0.9223,0.8836,1.5314040184020996,0.0,0.0,1.5314099788665771
017,ovrag,Q1,Loan type classification,CLEAN,False,,True,1,False,,0,,0.2222,0.8555,0.9176,0.8855,1.5157749652862549,4.889999151229858,0.9220800399780273,7.327980995178223
017,ovrag,Q2,Party classification,CLEAN,False,,True,1,False,,0,,0.3243,0.915,0.8983,0.9065,1.008239984512329,4.396777868270874,0.8231596946716309,6.228286981582642
